                 160                  64
                 133                  51                -1.0
                 133                  52                -1.0
                 133                  53                 1.0
                 133                  54                -1.0
                 133                  55                 1.0
                 133                  56                -1.0
                 133                  57                -1.0
                 133                  58                 1.0
                 133                  59                 1.0
                 133                  60                -1.0
                 133                  61                -1.0
                 133                  62                -1.0
                 133                  63                -1.0
                 134                   0                -1.0
                 134                   1                 1.0
                 134                   2                -1.0
                 134                   3                -1.0
                 134                   4                 1.0
                 134                   5                -1.0
                 134                   6                 1.0
                 134                   7                -1.0
                 134                   8                 1.0
                 134                   9                 1.0
                 134                  10                 1.0
                 134                  11                 1.0
                 134                  12                 1.0
                 134                  13                -1.0
                 134                  14                 1.0
                 134                  15                 1.0
                 134                  16                -1.0
                 134                  17                 1.0
                 134                  18                 1.0
                 134                  19                -1.0
                 134                  20                 1.0
                 134                  21                -1.0
                 134                  22                -1.0
                 134                  23                 1.0
                 134                  24                 1.0
                 134                  25                 1.0
                 134                  26                -1.0
                 134                  27                 1.0
                 134                  28                 1.0
                 134                  29                 1.0
                 134                  30                -1.0
                 134                  31                -1.0
                 134                  32                -1.0
                 134                  33                 1.0
                 134                  34                 1.0
                 134                  35                 1.0
                 134                  36                -1.0
                 134                  37                -1.0
                 134                  38                -1.0
                 134                  39                -1.0
                 134                  40                 1.0
                 134                  41                 1.0
                 134                  42                 1.0
                 134                  43                -1.0
                 134                  44                -1.0
                 134                  45                 1.0
                 134                  46                 1.0
                 134                  47                 1.0
                 134                  48                -1.0
                 134                  49                 1.0
                 134                  50                 1.0
                 134                  51                 1.0
                 134                  52                -1.0
                 134                  53                 1.0
                 134                  54                 1.0
                 134                  55                -1.0
                 134                  56                -1.0
                 134                  57                -1.0
                 134                  58                -1.0
                 134                  59                -1.0
                 134                  60                -1.0
                 134                  61                 1.0
                 134                  62                 1.0
                 134                  63                 1.0
                 135                   0                -1.0
                 135                   1                -1.0
                 135                   2                -1.0
                 135                   3                 1.0
                 135                   4                -1.0
                 135                   5                -1.0
                 135                   6                 1.0
                 135                   7                -1.0
                 135                   8                 1.0
                 135                   9                 1.0
                 135                  10                -1.0
                 135                  11                 1.0
                 135                  12                -1.0
                 135                  13                 1.0
                 135                  14                -1.0
                 135                  15                -1.0
                 135                  16                 1.0
                 135                  17                 1.0
                 135                  18                -1.0
                 135                  19                 1.0
                 135                  20                -1.0
                 135                  21                -1.0
                 135                  22                 1.0
                 135                  23                -1.0
                 135                  24                 1.0
                 135                  25                -1.0
                 135                  26                 1.0
                 135                  27                -1.0
                 135                  28                 1.0
                 135                  29                 1.0
                 135                  30                 1.0
                 135                  31                 1.0
                 135                  32                 1.0
                 135                  33                 1.0
                 135                  34                 1.0
                 135                  35                 1.0
                 135                  36                -1.0
                 135                  37                -1.0
                 135                  38                -1.0
                 135                  39                -1.0
                 135                  40                 1.0
                 135                  41                 1.0
                 135                  42                -1.0
                 135                  43                 1.0
                 135                  44                 1.0
                 135                  45                 1.0
                 135                  46                 1.0
                 135                  47                -1.0
                 135                  48                 1.0
                 135                  49                 1.0
                 135                  50                 1.0
                 135                  51                 1.0
                 135                  52                -1.0
                 135                  53                -1.0
                 135                  54                 1.0
                 135                  55                -1.0
                 135                  56                -1.0
                 135                  57                 1.0
                 135                  58                 1.0
                 135                  59                -1.0
                 135                  60                 1.0
                 135                  61                -1.0
                 135                  62                 1.0
                 135                  63                 1.0
                 136                   0                -1.0
                 136                   1                 1.0
                 136                   2                -1.0
                 136                   3                 1.0
                 136                   4                 1.0
                 136                   5                -1.0
                 136                   6                 1.0
                 136                   7                -1.0
                 136                   8                -1.0
                 136                   9                -1.0
                 136                  10                 1.0
                 136                  11                -1.0
                 136                  12                -1.0
                 136                  13                -1.0
                 136                  14                -1.0
                 136                  15                 1.0
                 136                  16                 1.0
                 136                  17                -1.0
                 136                  18                 1.0
                 136                  19                 1.0
                 136                  20                -1.0
                 136                  21                 1.0
                 136                  22                 1.0
                 136                  23                -1.0
                 136                  24                 1.0
                 136                  25                 1.0
                 136                  26                 1.0
                 136                  27                -1.0
                 136                  28                -1.0
                 136                  29                -1.0
                 136                  30                -1.0
                 136                  31                -1.0
                 136                  32                 1.0
                 136                  33                -1.0
                 136                  34                 1.0
                 136                  35                 1.0
                 136                  36                -1.0
                 136                  37                 1.0
                 136                  38                 1.0
                 136                  39                -1.0
                 136                  40                 1.0
                 136                  41                 1.0
                 136                  42                -1.0
                 136                  43                 1.0
                 136                  44                -1.0
                 136                  45                -1.0
                 136                  46                 1.0
                 136                  47                -1.0
                 136                  48                 1.0
                 136                  49                 1.0
                 136                  50                 1.0
                 136                  51                 1.0
                 136                  52                 1.0
                 136                  53                -1.0
                 136                  54                 1.0
                 136                  55                -1.0
                 136                  56                -1.0
                 136                  57                 1.0
                 136                  58                -1.0
                 136                  59                -1.0
                 136                  60                 1.0
                 136                  61                 1.0
                 136                  62                -1.0
                 136                  63                -1.0
                 137                   0                -1.0
                 137                   1                -1.0
                 137                   2                 1.0
                 137                   3                 1.0
                 137                   4                 1.0
                 137                   5                -1.0
                 137                   6                 1.0
                 137                   7                 1.0
                 137                   8                -1.0
                 137                   9                 1.0
                 137                  10                 1.0
                 137                  11                -1.0
                 137                  12                -1.0
                 137                  13                 1.0
                 137                  14                -1.0
                 137                  15                 1.0
                 137                  16                 1.0
                 137                  17                 1.0
                 137                  18                 1.0
                 137                  19                -1.0
                 137                  20                -1.0
                 137                  21                 1.0
                 137                  22                 1.0
                 137                  23                 1.0
                 137                  24                 1.0
                 137                  25                -1.0
                 137                  26                -1.0
                 137                  27                -1.0
                 137                  28                 1.0
                 137                  29                -1.0
                 137                  30                -1.0
                 137                  31                 1.0
                 137                  32                -1.0
                 137                  33                -1.0
                 137                  34                -1.0
                 137                  35                 1.0
                 137                  36                 1.0
                 137                  37                 1.0
                 137                  38                 1.0
                 137                  39                -1.0
                 137                  40                 1.0
                 137                  41                -1.0
                 137                  42                 1.0
                 137                  43                -1.0
                 137                  44                 1.0
                 137                  45                -1.0
                 137                  46                 1.0
                 137                  47                 1.0
                 137                  48                -1.0
                 137                  49                 1.0
                 137                  50                -1.0
                 137                  51                -1.0
                 137                  52                -1.0
                 137                  53                -1.0
                 137                  54                 1.0
                 137                  55                -1.0
                 137                  56                -1.0
                 137                  57                 1.0
                 137                  58                 1.0
                 137                  59                -1.0
                 137                  60                -1.0
                 137                  61                -1.0
                 137                  62                 1.0
                 137                  63                 1.0
                 138                   0                 1.0
                 138                   1                 1.0
                 138                   2                 1.0
                 138                   3                 1.0
                 138                   4                -1.0
                 138                   5                 1.0
                 138                   6                -1.0
                 138                   7                -1.0
                 138                   8                -1.0
                 138                   9                 1.0
                 138                  10                -1.0
                 138                  11                 1.0
                 138                  12                -1.0
                 138                  13                 1.0
                 138                  14                -1.0
                 138                  15                -1.0
                 138                  16                -1.0
                 138                  17                -1.0
                 138                  18                -1.0
                 138                  19                 1.0
                 138                  20                -1.0
                 138                  21                -1.0
                 138                  22                -1.0
                 138                  23                -1.0
                 138                  24                -1.0
                 138                  25                -1.0
                 138                  26                 1.0
                 138                  27                -1.0
                 138                  28                 1.0
                 138                  29                -1.0
                 138                  30                -1.0
                 138                  31                 1.0
                 138                  32                -1.0
                 138                  33                -1.0
                 138                  34                -1.0
                 138                  35                 1.0
                 138                  36                 1.0
                 138                  37                -1.0
                 138                  38                 1.0
                 138                  39                 1.0
                 138                  40                -1.0
                 138                  41                -1.0
                 138                  42                 1.0
                 138                  43                 1.0
                 138                  44                 1.0
                 138                  45                 1.0
                 138                  46                 1.0
                 138                  47                 1.0
                 138                  48                 1.0
                 138                  49                -1.0
                 138                  50                -1.0
                 138                  51                 1.0
                 138                  52                -1.0
                 138                  53                 1.0
                 138                  54                 1.0
                 138                  55                -1.0
                 138                  56                 1.0
                 138                  57                 1.0
                 138                  58                -1.0
                 138                  59                 1.0
                 138                  60                -1.0
                 138                  61                 1.0
                 138                  62                -1.0
                 138                  63                 1.0
                 139                   0                 1.0
                 139                   1                -1.0
                 139                   2                -1.0
                 139                   3                 1.0
                 139                   4                 1.0
                 139                   5                -1.0
                 139                   6                 1.0
                 139                   7                 1.0
                 139                   8                -1.0
                 139                   9                -1.0
                 139                  10                -1.0
                 139                  11                 1.0
                 139                  12                 1.0
                 139                  13                 1.0
                 139                  14                -1.0
                 139                  15                -1.0
                 139                  16                 1.0
                 139                  17                -1.0
                 139                  18                 1.0
                 139                  19                 1.0
                 139                  20                -1.0
                 139                  21                 1.0
                 139                  22                 1.0
                 139                  23                -1.0
                 139                  24                 1.0
                 139                  25                -1.0
                 139                  26                -1.0
                 139                  27                -1.0
                 139                  28                 1.0
                 139                  29                -1.0
                 139                  30                 1.0
                 139                  31                -1.0
                 139                  32                 1.0
                 139                  33                 1.0
                 139                  34                -1.0
                 139                  35                 1.0
                 139                  36                -1.0
                 139                  37                -1.0
                 139                  38                 1.0
                 139                  39                 1.0
                 139                  40                -1.0
                 139                  41                 1.0
                 139                  42                 1.0
                 139                  43                 1.0
                 139                  44                 1.0
                 139                  45                -1.0
                 139                  46                -1.0
                 139                  47                 1.0
                 139                  48                -1.0
                 139                  49                -1.0
                 139                  50                -1.0
                 139                  51                -1.0
                 139                  52                -1.0
                 139                  53                -1.0
                 139                  54                 1.0
                 139                  55                -1.0
                 139                  56                 1.0
                 139                  57                -1.0
                 139                  58                 1.0
                 139                  59                 1.0
                 139                  60                 1.0
                 139                  61                 1.0
                 139                  62                 1.0
                 139                  63                 1.0
                 140                   0                 1.0
                 140                   1                -1.0
                 140                   2                -1.0
                 140                   3                 1.0
                 140                   4                 1.0
                 140                   5                 1.0
                 140                   6                -1.0
                 140                   7                 1.0
                 140                   8                -1.0
                 140                   9                -1.0
                 140                  10                 1.0
                 140                  11                -1.0
                 140                  12                -1.0
                 140                  13                -1.0
                 140                  14                 1.0
                 140                  15                 1.0
                 140                  16                 1.0
                 140                  17                -1.0
                 140                  18                 1.0
                 140                  19                 1.0
                 140                  20                -1.0
                 140                  21                -1.0
                 140                  22                 1.0
                 140                  23                 1.0
                 140                  24                 1.0
                 140                  25                -1.0
                 140                  26                -1.0
                 140                  27                -1.0
                 140                  28                 1.0
                 140                  29                -1.0
                 140                  30                -1.0
                 140                  31                -1.0
                 140                  32                 1.0
                 140                  33                -1.0
                 140                  34                 1.0
                 140                  35                -1.0
                 140                  36                -1.0
                 140                  37                 1.0
                 140                  38                -1.0
                 140                  39                 1.0
                 140                  40                -1.0
                 140                  41                 1.0
                 140                  42                -1.0
                 140                  43                 1.0
                 140                  44                -1.0
                 140                  45                 1.0
                 140                  46                -1.0
                 140                  47                -1.0
                 140                  48                -1.0
                 140                  49                -1.0
                 140                  50                -1.0
                 140                  51                -1.0
                 140                  52                -1.0
                 140                  53                -1.0
                 140                  54                 1.0
                 140                  55                -1.0
                 140                  56                -1.0
                 140                  57                 1.0
                 140                  58                 1.0
                 140                  59                -1.0
                 140                  60                -1.0
                 140                  61                 1.0
                 140                  62                 1.0
                 140                  63                -1.0
                 141                   0                -1.0
                 141                   1                 1.0
                 141                   2                -1.0
                 141                   3                -1.0
                 141                   4                 1.0
                 141                   5                 1.0
                 141                   6                 1.0
                 141                   7                 1.0
                 141                   8                 1.0
                 141                   9                 1.0
                 141                  10                -1.0
                 141                  11                -1.0
                 141                  12                 1.0
                 141                  13                -1.0
                 141                  14                -1.0
                 141                  15                -1.0
                 141                  16                 1.0
                 141                  17                 1.0
                 141                  18                -1.0
                 141                  19                 1.0
                 141                  20                -1.0
                 141                  21                -1.0
                 141                  22                 1.0
                 141                  23                -1.0
                 141                  24                 1.0
                 141                  25                -1.0
                 141                  26                 1.0
                 141                  27                -1.0
                 141                  28                -1.0
                 141                  29                -1.0
                 141                  30                -1.0
                 141                  31                 1.0
                 141                  32                 1.0
                 141                  33                -1.0
                 141                  34                 1.0
                 141                  35                -1.0
                 141                  36                -1.0
                 141                  37                -1.0
                 141                  38                 1.0
                 141                  39                -1.0
                 141                  40                 1.0
                 141                  41                 1.0
                 141                  42                 1.0
                 141                  43                -1.0
                 141                  44                -1.0
                 141                  45                -1.0
                 141                  46                 1.0
                 141                  47                -1.0
                 141                  48                 1.0
                 141                  49                 1.0
                 141                  50                -1.0
                 141                  51                 1.0
                 141                  52                -1.0
                 141                  53                -1.0
                 141                  54                 1.0
                 141                  55                -1.0
                 141                  56                -1.0
                 141                  57                -1.0
                 141                  58                 1.0
                 141                  59                -1.0
                 141                  60                 1.0
                 141                  61                 1.0
                 141                  62                 1.0
                 141                  63                 1.0
                 142                   0                -1.0
                 142                   1                 1.0
                 142                   2                -1.0
                 142                   3                 1.0
                 142                   4                 1.0
                 142                   5                -1.0
                 142                   6                -1.0
                 142                   7                -1.0
                 142                   8                -1.0
                 142                   9                 1.0
                 142                  10                 1.0
                 142                  11                -1.0
                 142                  12                -1.0
                 142                  13                 1.0
                 142                  14                 1.0
                 142                  15                -1.0
                 142                  16                 1.0
                 142                  17                 1.0
                 142                  18                 1.0
                 142                  19                 1.0
                 142                  20                -1.0
                 142                  21                -1.0
                 142                  22                 1.0
                 142                  23                -1.0
                 142                  24                 1.0
                 142                  25                 1.0
                 142                  26                -1.0
                 142                  27                -1.0
                 142                  28                 1.0
                 142                  29                 1.0
                 142                  30                 1.0
                 142                  31                 1.0
                 142                  32                 1.0
                 142                  33                -1.0
                 142                  34                -1.0
                 142                  35                 1.0
                 142                  36                 1.0
                 142                  37                -1.0
                 142                  38                -1.0
                 142                  39                -1.0
                 142                  40                -1.0
                 142                  41                -1.0
                 142                  42                -1.0
                 142                  43                -1.0
                 142                  44                -1.0
                 142                  45                -1.0
                 142                  46                -1.0
                 142                  47                 1.0
                 142                  48                -1.0
                 142                  49                 1.0
                 142                  50                 1.0
                 142                  51                 1.0
                 142                  52                 1.0
                 142                  53                -1.0
                 142                  54                 1.0
                 142                  55                -1.0
                 142                  56                 1.0
                 142                  57                -1.0
                 142                  58                 1.0
                 142                  59                -1.0
                 142                  60                 1.0
                 142                  61                 1.0
                 142                  62                 1.0
                 142                  63                 1.0
                 143                   0                -1.0
                 143                   1                 1.0
                 143                   2                 1.0
                 143                   3                 1.0
                 143                   4                 1.0
                 143                   5                -1.0
                 143                   6                -1.0
                 143                   7                 1.0
                 143                   8                 1.0
                 143                   9                 1.0
                 143                  10                -1.0
                 143                  11                -1.0
                 143                  12                -1.0
                 143                  13                 1.0
                 143                  14                 1.0
                 143                  15                 1.0
                 143                  16                 1.0
                 143                  17                -1.0
                 143                  18                 1.0
                 143                  19                -1.0
                 143                  20                -1.0
                 143                  21                -1.0
                 143                  22                 1.0
                 143                  23                 1.0
                 143                  24                 1.0
                 143                  25                -1.0
                 143                  26                 1.0
                 143                  27                 1.0
                 143                  28                -1.0
                 143                  29                 1.0
                 143                  30                -1.0
                 143                  31                 1.0
                 143                  32                 1.0
                 143                  33                -1.0
                 143                  34                 1.0
                 143                  35                -1.0
                 143                  36                -1.0
                 143                  37                 1.0
                 143                  38                -1.0
                 143                  39                -1.0
                 143                  40                 1.0
                 143                  41                -1.0
                 143                  42                 1.0
                 143                  43                -1.0
                 143                  44                 1.0
                 143                  45                 1.0
                 143                  46                -1.0
                 143                  47                 1.0
                 143                  48                -1.0
                 143                  49                 1.0
                 143                  50                -1.0
                 143                  51                -1.0
                 143                  52                -1.0
                 143                  53                -1.0
                 143                  54                 1.0
                 143                  55                 1.0
                 143                  56                -1.0
                 143                  57                -1.0
                 143                  58                 1.0
                 143                  59                -1.0
                 143                  60                 1.0
                 143                  61                -1.0
                 143                  62                -1.0
                 143                  63                -1.0
                 144                   0                 1.0
                 144                   1                -1.0
                 144                   2                -1.0
                 144                   3                 1.0
                 144                   4                 1.0
                 144                   5                -1.0
                 144                   6                 1.0
                 144                   7                -1.0
                 144                   8                 1.0
                 144                   9                -1.0
                 144                  10                -1.0
                 144                  11                -1.0
                 144                  12                 1.0
                 144                  13                -1.0
                 144                  14                -1.0
                 144                  15                 1.0
                 144                  16                 1.0
                 144                  17                -1.0
                 144                  18                -1.0
                 144                  19                 1.0
                 144                  20                 1.0
                 144                  21                -1.0
                 144                  22                 1.0
                 144                  23                -1.0
                 144                  24                 1.0
                 144                  25                -1.0
                 144                  26                -1.0
                 144                  27                 1.0
                 144                  28                 1.0
                 144                  29                -1.0
                 144                  30                 1.0
                 144                  31                 1.0
                 144                  32                 1.0
                 144                  33                -1.0
                 144                  34                 1.0
                 144                  35                 1.0
                 144                  36                 1.0
                 144                  37                 1.0
                 144                  38                 1.0
                 144                  39                 1.0
                 144                  40                 1.0
                 144                  41                -1.0
                 144                  42                -1.0
                 144                  43                -1.0
                 144                  44                -1.0
                 144                  45                 1.0
                 144                  46                 1.0
                 144                  47                 1.0
                 144                  48                -1.0
                 144                  49                 1.0
                 144                  50                -1.0
                 144                  51                -1.0
                 144                  52                -1.0
                 144                  53                -1.0
                 144                  54                 1.0
                 144                  55                -1.0
                 144                  56                -1.0
                 144                  57                 1.0
                 144                  58                 1.0
                 144                  59                -1.0
                 144                  60                 1.0
                 144                  61                 1.0
                 144                  62                -1.0
                 144                  63                 1.0
                 145                   0                -1.0
                 145                   1                -1.0
                 145                   2                -1.0
                 145                   3                -1.0
                 145                   4                 1.0
                 145                   5                -1.0
                 145                   6                 1.0
                 145                   7                 1.0
                 145                   8                -1.0
                 145                   9                 1.0
                 145                  10                -1.0
                 145                  11                -1.0
                 145                  12                -1.0
                 145                  13                -1.0
                 145                  14                -1.0
                 145                  15                -1.0
                 145                  16                -1.0
                 145                  17                -1.0
                 145                  18                 1.0
                 145                  19                 1.0
                 145                  20                -1.0
